ts_ms,rss_bytes,cpu_ticks
1781826024468,20418560,18005
1781826025668,20287488,18005
1781826026983,20287488,18248
1781826028367,20287488,18526
1781826029669,20287488,18807
1781826030971,20287488,19066
1781826032270,20287488,19327
1781826033575,20287488,19588
1781826034872,20287488,19847
1781826036367,20287488,20124
1781826037669,20418560,20407
1781826038968,20418560,20648
1781826040273,20418560,20924
1781826041668,20418560,21189
1781826042983,20418560,21470
1781826044367,20418560,21726
1781826045570,20418560,21984
1781826046883,20418560,22248
1781826048082,20418560,22486
1781826049372,20418560,22746
1781826050769,20418560,23027
1781826051989,20418560,23269
1781826053367,20418560,23527
1781826054768,20418560,23808
1781826055870,20418560,24010
1781826057068,20418560,24010
1781826058268,20418560,24010
1781826059468,20418560,24010
1781826060668,20418560,24010
1781826061772,20418560,24010
1781826063067,20418560,24010
1781826064172,20418560,24010
