ts_ms,rss_bytes,cpu_ticks
1781828406391,20525056,47840
1781828407692,20525056,47840
1781828408994,22097920,48218
1781828410297,22884352,48736
1781828411695,23015424,49253
1781828412997,23539712,49813
1781828414392,23539712,50329
1781828415793,23539712,50927
1781828417194,23670784,51484
1781828418497,23801856,52003
1781828420095,23801856,52641
1781828421592,23801856,53198
1781828422996,23801856,53797
1781828424196,23801856,54275
1781828425596,23801856,54834
1781828426994,23932928,55391
1781828428193,23932928,55830
1781828429495,24064000,56387
1781828430992,24064000,56946
1781828432395,24064000,57541
1781828433695,24064000,58062
1781828434994,24064000,58581
1781828436294,24195072,59099
1781828437595,24195072,59618
1781828438993,24195072,59773
1781828440097,24195072,59773
1781828441292,24195072,59773
1781828442497,24195072,59773
1781828443596,24195072,59773
1781828444792,24195072,59773
1781828446092,24195072,59774
