ts_ms,rss_bytes,cpu_ticks
1781828052595,5955584,2
1781828053893,5955584,2
1781828055192,5955584,2
1781828056392,5955584,2
1781828057496,5955584,2
1781828058694,5955584,2
1781828059896,5955584,2
1781828061092,5955584,2
1781828062194,5955584,2
1781828063297,5955584,2
1781828064494,5955584,2
1781828065697,5955584,2
1781828066992,5955584,2
1781828068192,5955584,2
1781828069298,5955584,2
1781828070597,5955584,2
1781828071897,5955584,2
1781828073094,5955584,2
1781828074291,5955584,2
1781828075495,5955584,2
1781828076796,5955584,2
1781828077993,5955584,2
1781828079194,5955584,2
1781828080392,5955584,2
1781828081592,5955584,2
1781828082794,5955584,2
1781828083992,5955584,2
1781828085094,5955584,2
1781828086197,5955584,2
1781828087296,5955584,2
1781828088592,5955584,2
1781828089694,5955584,2
1781828090895,5955584,2
1781828092096,5955584,2
1781828093297,5955584,2
1781828094492,5955584,2
1781828095692,5955584,2
1781828096992,5955584,2
1781828098096,5955584,2
1781828099391,5955584,2
1781828100495,5955584,2
1781828101793,5955584,2
1781828102897,5955584,2
1781828104094,5955584,2
1781828105293,5955584,2
1781828106592,5955584,3
1781828107795,5955584,3
1781828108996,5955584,3
1781828110192,5955584,3
1781828111296,5955584,3
1781828112594,5955584,3
1781828113792,5955584,3
1781828115094,5955584,3
1781828116295,5955584,3
1781828117396,5955584,3
1781828118593,5955584,3
1781828119793,5955584,3
1781828120895,5955584,3
1781828122193,5955584,3
1781828123392,5955584,3
1781828124792,5955584,3
1781828125897,5955584,3
1781828127192,5955584,3
1781828128297,5955584,3
1781828129594,5955584,3
1781828130792,5955584,3
1781828131995,5955584,3
1781828133292,5955584,3
1781828134496,5955584,3
1781828135792,5955584,3
1781828136993,5955584,3
1781828138192,5955584,3
1781828139395,5955584,3
1781828140592,5955584,3
1781828141793,5955584,3
1781828142997,5955584,3
1781828144296,5955584,3
1781828145396,5955584,3
1781828146592,5955584,3
1781828147792,5955584,3
1781828148993,5955584,3
1781828150296,5955584,3
1781828151396,5955584,3
1781828152694,5955584,3
1781828153992,5955584,3
1781828155097,5955584,3
1781828156293,5955584,3
1781828157495,5955584,3
1781828158697,5955584,3
1781828159796,5955584,3
1781828161092,5955584,3
1781828162297,5955584,3
1781828163493,5955584,3
1781828164793,5955584,3
1781828166092,5955584,3
1781828167292,5955584,3
1781828168593,5955584,3
1781828169797,5955584,3
1781828170991,5955584,3
1781828172293,5955584,3
1781828173493,5955584,3
1781828174694,5955584,3
1781828175893,5955584,3
1781828176996,5955584,3
1781828178392,5955584,3
1781828179496,5955584,3
1781828180694,5955584,3
1781828181892,5955584,3
1781828183097,5955584,3
1781828184296,5955584,3
1781828185593,5955584,3
1781828186794,5955584,3
1781828187995,5955584,3
1781828189192,5955584,3
1781828190394,5955584,3
1781828191493,5955584,3
1781828192691,5955584,3
1781828193893,5955584,3
1781828195095,5955584,3
1781828196395,5955584,3
1781828197593,5955584,3
1781828198892,5955584,3
1781828200097,5955584,3
1781828201293,5955584,3
1781828202396,5955584,3
1781828203693,5955584,3
1781828204796,5955584,3
1781828206093,5955584,3
1781828207291,5955584,3
1781828208397,5955584,3
1781828209696,5955584,3
1781828210994,5955584,3
1781828212195,5955584,3
1781828213394,5955584,3
1781828214596,5955584,3
1781828215792,5955584,3
1781828216894,5955584,3
1781828218093,5955584,3
1781828219198,5955584,3
1781828220494,5955584,4
1781828221698,5955584,4
1781828222993,5955584,4
1781828224292,5955584,4
1781828225491,5955584,4
1781828226697,5955584,4
1781828227992,5955584,4
1781828229097,5955584,4
1781828230392,5955584,4
1781828231593,5955584,4
1781828232794,5955584,4
1781828233894,5955584,4
1781828235093,5955584,4
