ts_ms,rss_bytes,cpu_ticks
1781828448492,24064000,59774
1781828449597,24064000,59774
1781828450798,73883648,60073
1781828452092,82272256,60278
1781828453198,82272256,60278
1781828454297,82272256,60278
1781828455592,82272256,60278
1781828456697,82272256,60278
1781828457992,82272256,60278
1781828459192,82272256,60278
1781828460493,82272256,60278
1781828461693,82272256,60278
1781828462794,82272256,60278
1781828463991,82272256,60278
1781828465097,82272256,60278
1781828466393,82272256,60278
1781828467594,82272256,60278
1781828468794,82272256,60278
1781828470193,82272256,60278
1781828471393,82272256,60278
1781828472498,82272256,60278
1781828473792,82272256,60278
1781828474996,82272256,60278
1781828476096,82272256,60278
1781828477297,82272256,60278
1781828478492,82272256,60278
1781828479693,82272256,60278
1781828480892,82272256,60278
1781828482192,82272256,60278
1781828483391,82272256,60278
1781828484496,82272256,60278
1781828485694,82272256,60278
1781828486796,82272256,60278
1781828488092,82272256,60278
1781828489297,82272256,60278
1781828490494,82272256,60278
