ts_ms,rss_bytes,cpu_ticks
1781829829748,24129536,96465
1781829830852,24129536,96465
1781829832452,26619904,96878
1781829834151,27668480,97996
1781829835754,27668480,99096
1781829837449,27668480,100113
1781829838951,27799552,101256
1781829840554,27930624,102379
1781829842050,28061696,103356
1781829843646,28061696,104467
1781829845254,28061696,105567
1781829846948,28585984,106692
1781829848553,28585984,107730
1781829850156,28585984,108892
1781829851758,28585984,109995
1781829853448,28585984,111082
1781829854955,28585984,112174
1781829856563,28585984,113294
1781829858348,28585984,114477
1781829859757,28585984,115509
1781829861455,28585984,116620
1781829862649,28585984,116791
1781829863850,28585984,116791
1781829865148,28585984,116791
1781829866352,28585984,116791
1781829867648,28585984,116791
1781829868852,28585984,116791
1781829870147,28585984,116791
