ts_ms,rss_bytes,cpu_ticks
1781844688094,132063232,22092
1781844689492,134291456,22103
1781844690695,134553600,22174
1781844692093,134553600,22246
1781844693294,134553600,22314
1781844694494,134553600,22378
1781844695892,134553600,22450
1781844697093,134553600,22521
1781844698395,134553600,22593
1781844699596,134553600,22656
1781844701093,134553600,22731
1781844702296,134684672,22798
1781844703695,134684672,22869
1781844704993,134684672,22933
1781844706193,134684672,22991
1781844707493,134684672,23060
1781844708693,134684672,23126
1781844709893,134684672,23195
1781844711194,134684672,23263
1781844712395,134684672,23325
1781844713796,134684672,23399
1781844714994,134684672,23424
1781844716193,134684672,23424
1781844717397,134684672,23424
1781844718791,134684672,23424
1781844720094,134684672,23424
1781844721294,134684672,23424
1781844722494,134684672,23424
1781844723694,134684672,23424
