ts_ms,rss_bytes,cpu_ticks
1781828364593,23126016,35884
1781828366094,22286336,36018
1781828367296,22810624,36541
1781828368694,22810624,37057
1781828369892,22810624,37534
1781828371291,22810624,38092
1781828372497,22810624,38610
1781828373995,22810624,39201
1781828375397,22810624,39757
1781828376896,22810624,40353
1781828378193,22810624,40841
1781828379393,22810624,41319
1781828380698,22810624,41876
1781828382093,22810624,42393
1781828383495,22810624,42979
1781828384892,22810624,43502
1781828386092,22810624,43982
1781828387395,22810624,44542
1781828388695,22810624,45054
1781828390197,22810624,45657
1781828391597,22810624,46217
1781828392996,22810624,46774
1781828394394,22810624,47332
1781828395596,22941696,47811
1781828396793,22941696,47840
1781828397895,22941696,47840
1781828399092,22941696,47840
1781828400294,22941696,47840
1781828401597,22941696,47840
1781828402796,22941696,47840
1781828404092,22941696,47840
