ts_ms,rss_bytes,cpu_ticks
1781829747850,24760320,60743
1781829749147,23474176,60743
1781829750747,23474176,61479
1781829752147,23474176,62259
1781829753550,23474176,63060
1781829755049,23474176,63908
1781829756450,23474176,64750
1781829757851,23474176,65583
1781829759351,23474176,66430
1781829760853,23474176,67273
1781829762347,23474176,68052
1781829763654,23474176,68846
1781829765153,23474176,69709
1781829766648,23474176,70543
1781829768050,23474176,71384
1781829769450,23474176,72249
1781829770852,23474176,73024
1781829772351,23474176,73884
1781829773752,23474176,74680
1781829775249,23474176,75484
1781829776654,23474176,76346
1781829778050,23474176,77177
1781829779349,23474176,77889
1781829780451,23474176,77889
1781829781751,23474176,77889
1781829783047,23474176,77889
1781829784249,23474176,77889
1781829785450,23474176,77889
1781829786649,23474176,77889
1781829787751,23474176,77889
