ts_ms,rss_bytes,cpu_ticks
1781826893216,21204992,17987
1781826894417,21204992,17987
1781826895717,21204992,18222
1781826897118,21204992,18517
1781826898517,21204992,18798
1781826899815,21204992,19039
1781826901119,21204992,19316
1781826902418,21204992,19579
1781826903714,21204992,19820
1781826905122,21204992,20117
1781826906517,21204992,20380
1781826908115,21204992,20699
1781826909331,21204992,20938
1781826910814,21204992,21235
1781826912115,21204992,21500
1781826913532,21204992,21798
1781826915014,21204992,22079
1781826916515,21204992,22379
1781826917916,21204992,22658
1781826919315,21204992,22938
1781826920717,21204992,23237
1781826922019,21204992,23497
1781826923415,21204992,23757
1781826924716,21204992,23990
1781826925916,21204992,23990
1781826927019,21204992,23990
1781826928120,21204992,23990
1781826929415,21204992,23990
1781826930519,21204992,23990
1781826931715,21204992,23990
1781826932919,21204992,23990
