ts_ms,rss_bytes,cpu_ticks
1781825941969,8794112,6003
1781825943072,8925184,6003
1781825944470,12070912,6246
1781825945772,12070912,6505
1781825947170,12070912,6784
1781825948567,12070912,7044
1781825949969,12201984,7341
1781825951273,13381632,7602
1781825952771,13512704,7901
1781825954171,13512704,8181
1781825955569,13512704,8458
1781825956969,13512704,8716
1781825958368,13512704,8995
1781825959672,13512704,9277
1781825961067,13512704,9534
1781825962569,13512704,9833
1781825963869,13512704,10093
1781825965270,13512704,10391
1781825966668,13512704,10651
1781825968069,13512704,10948
1781825969468,13512704,11210
1781825970872,13512704,11507
1781825972172,13512704,11766
1781825973470,13512704,11991
1781825974767,13512704,11991
1781825975871,13512704,11991
1781825977070,13512704,11991
1781825978370,13512704,11991
1781825979568,13512704,11991
1781825980768,13512704,11991
