ts_ms,rss_bytes,cpu_ticks
1781828237593,5955584,4
1781828238891,5955584,4
1781828239994,11198464,308
1781828241192,11853824,747
1781828242492,12115968,1264
1781828243695,12247040,1781
1781828244992,12509184,2260
1781828246096,12902400,2737
1781828247295,12902400,3215
1781828248494,13033472,3693
1781828249694,13033472,4170
1781828250896,13033472,4648
1781828252193,13033472,5125
1781828253298,13033472,5603
1781828254497,13033472,6081
1781828255796,13033472,6598
1781828257093,13033472,7077
1781828258196,13033472,7555
1781828259493,13033472,8074
1781828260692,13033472,8512
1781828261898,13033472,9029
1781828263191,13033472,9508
1781828264298,13033472,9986
1781828265596,13164544,10503
1781828266796,13164544,10981
1781828267994,13164544,11458
1781828269197,13164544,11936
1781828270395,13164544,11977
1781828271697,13164544,11977
1781828272897,13164544,11977
1781828274193,13164544,11977
1781828275295,13164544,11977
1781828276693,13164544,11977
1781828277893,13164544,11977
