ts_ms,rss_bytes,cpu_ticks
1781826851315,12627968,11980
1781826852532,16953344,12045
1781826854016,21278720,12343
1781826855318,21409792,12603
1781826856717,21409792,12882
1781826858215,21409792,13162
1781826859619,21409792,13461
1781826861018,21409792,13740
1781826862517,22196224,14039
1781826863916,22196224,14318
1781826865314,22196224,14580
1781826866817,22196224,14898
1781826868216,22196224,15159
1781826869518,22196224,15437
1781826870821,22196224,15697
1781826872318,22327296,15994
1781826873816,22327296,16275
1781826875218,22327296,16573
1781826876519,22327296,16833
1781826877918,22458368,17113
1781826879315,22458368,17373
1781826880716,22458368,17651
1781826882118,22458368,17950
1781826883315,22458368,17987
1781826884716,22458368,17987
1781826885818,22458368,17987
1781826887215,22458368,17987
1781826888320,22458368,17987
1781826889616,22458368,17987
1781826890815,22458368,17987
