ts_ms,rss_bytes,cpu_ticks
1781825899471,6041600,2
1781825900573,6041600,2
1781825901868,6041600,2
1781825903173,7221248,272
1781825904569,7352320,550
1781825905969,7483392,829
1781825907174,7614464,1070
1781825908669,7614464,1367
1781825909971,7745536,1628
1781825911469,8007680,1908
1781825912770,8138752,2185
1781825914267,8138752,2466
1781825915573,8138752,2748
1781825916968,8138752,3007
1781825918368,8269824,3284
1781825919870,8269824,3603
1781825921169,8400896,3864
1781825922571,8400896,4145
1781825924069,8663040,4442
1781825925569,8663040,4742
1781825927071,8663040,5041
1781825928467,8794112,5301
1781825929769,8794112,5560
1781825931268,8794112,5859
1781825932369,8794112,6003
1781825933570,8794112,6003
1781825934768,8794112,6003
1781825936067,8794112,6003
1781825937170,8794112,6003
1781825938371,8794112,6003
1781825939568,8794112,6003
