ts_ms,rss_bytes,cpu_ticks
1781829339400,6070272,257
1781829340599,7380992,259
1781829341703,9478144,322
1781829342904,9478144,384
1781829344199,9478144,447
1781829345402,9478144,513
1781829346601,9478144,575
1781829347902,9478144,640
1781829349100,9478144,695
1781829350300,9478144,758
1781829351500,9478144,820
1781829352700,9478144,882
1781829353901,9478144,948
1781829355102,9478144,1012
1781829356500,9478144,1081
1781829357700,9478144,1143
1781829358999,9478144,1210
1781829360200,9478144,1274
1781829361400,9478144,1335
1781829362600,9478144,1396
1781829363702,9478144,1459
1781829364902,9478144,1523
1781829366099,9478144,1579
1781829367300,9478144,1643
1781829368405,9478144,1711
1781829369704,9478144,1779
1781829370900,9478144,1822
1781829372100,9478144,1822
1781829373303,9478144,1822
1781829374500,9478144,1822
1781829375604,9478144,1822
1781829376803,9478144,1822
1781829378100,9478144,1822
1781829379201,9478144,1822
