ts_ms,rss_bytes,cpu_ticks
1781826107870,20942848,30026
1781826108972,19206144,30026
1781826110284,22482944,30121
1781826111668,25366528,30405
1781826113069,25497600,30685
1781826114470,25759744,30981
1781826115871,25759744,31263
1781826117268,25759744,31521
1781826118670,25759744,31821
1781826120068,25890816,32080
1781826121468,25890816,32360
1781826122869,26021888,32639
1781826124270,26284032,32937
1781826125771,26415104,33238
1781826127169,26415104,33516
1781826128470,26415104,33775
1781826129782,26415104,34036
1781826131267,26415104,34314
1781826132669,26415104,34613
1781826133967,26415104,34854
1781826135370,26546176,35152
1781826136669,26546176,35409
1781826137972,26546176,35672
1781826139367,26546176,35933
1781826140471,24973312,36039
1781826141767,24973312,36039
1781826142968,24973312,36039
1781826144168,24973312,36039
1781826145368,24973312,36039
1781826146471,24973312,36039
1781826147574,24973312,36039
1781826148868,24973312,36039
