ts_ms,rss_bytes,cpu_ticks
1781829872547,27508736,116791
1781829873749,27508736,116816
1781829874949,94654464,117151
1781829876147,94654464,117151
1781829877252,94654464,117151
1781829878549,94654464,117151
1781829879650,94654464,117151
1781829880847,94654464,117151
1781829882051,94654464,117151
1781829883248,94654464,117151
1781829884448,94654464,117151
1781829885648,94654464,117151
1781829886849,94654464,117151
1781829887949,94654464,117151
1781829889150,94654464,117151
1781829890251,94654464,117151
1781829891547,94654464,117151
1781829892752,94654464,117151
1781829893952,94654464,117151
1781829895249,94654464,117151
1781829896447,94654464,117151
1781829897747,94654464,117151
1781829899048,94654464,117151
1781829900152,94654464,117151
1781829901548,94654464,117151
1781829902650,94654464,117151
1781829903852,94654464,117151
1781829905148,94654464,117151
1781829906352,94654464,117151
1781829907552,94654464,117151
1781829908948,94654464,117151
1781829910148,94654464,117151
1781829911249,94654464,117151
1781829912547,94654464,117151
1781829913652,94654464,117151
