ts_ms,rss_bytes,cpu_ticks
1781826976416,22245376,30004
1781826977619,21975040,30004
1781826979133,24203264,30152
1781826980521,25382912,30432
1781826981918,25513984,30710
1781826983319,25645056,30990
1781826984819,25645056,31291
1781826986321,25645056,31591
1781826987816,25776128,31871
1781826989215,25776128,32149
1781826990617,25776128,32430
1781826992017,25776128,32727
1781826993614,25776128,33026
1781826994917,25776128,33306
1781826996315,25776128,33567
1781826997817,25776128,33884
1781826999314,25907200,34165
1781827000617,25907200,34443
1781827002215,25907200,34744
1781827003615,25907200,35023
1781827005016,25907200,35304
1781827006319,25907200,35582
1781827007817,25907200,35880
1781827009016,25907200,36002
1781827010216,24535040,36002
1781827011416,24535040,36002
1781827012716,24535040,36002
1781827013916,24535040,36002
1781827015219,24535040,36002
1781827016420,24535040,36002
