ts_ms,rss_bytes,cpu_ticks
1781826150070,24973312,36040
1781826151270,24973312,36040
1781826152569,51109888,36162
1781826153771,67756032,36392
1781826155167,76144640,36615
1781826156368,76275712,36827
1781826157572,76275712,37057
1781826158871,76275712,37282
1781826160168,76275712,37457
1781826161270,76275712,37457
1781826162570,76275712,37457
1781826163673,76275712,37457
1781826164872,76275712,37457
1781826166170,76275712,37457
1781826167370,76275712,37457
1781826168568,76275712,37457
1781826169767,76275712,37457
1781826170969,76275712,37457
1781826172270,76275712,37457
1781826173468,76275712,37457
1781826174668,76275712,37457
1781826175868,76275712,37457
1781826176969,76275712,37457
1781826178170,76275712,37457
1781826179369,76275712,37457
1781826180568,76275712,37457
1781826181771,76275712,37457
1781826182967,76275712,37457
1781826184168,76275712,37457
1781826185368,76275712,37457
1781826186571,76275712,37457
1781826187768,76275712,37457
1781826188968,76275712,37457
1781826190268,76275712,37457
1781826191467,76275712,37457
1781826192572,76275712,37457
1781826193867,76275712,37457
1781826194971,76275712,37457
1781826196170,76275712,37457
1781826197368,76275712,37457
1781826198568,76275712,37457
