ts_ms,rss_bytes,cpu_ticks
1781828321394,23126016,23962
1781828322691,23126016,23962
1781828324092,23126016,24056
1781828325494,23126016,24650
1781828326796,23126016,25172
1781828328099,23126016,25694
1781828329692,23126016,26286
1781828330999,23126016,26847
1781828332296,23126016,27369
1781828333696,23126016,27925
1781828335197,23126016,28527
1781828336591,23126016,29044
1781828337893,23126016,29603
1781828339192,23126016,30077
1781828340498,23126016,30641
1781828341794,23126016,31160
1781828343096,23126016,31678
1781828344293,23126016,32118
1781828345593,23126016,32628
1781828346992,23126016,33185
1781828348293,23126016,33694
1781828349496,23126016,34212
1781828350895,23126016,34771
1781828352297,23126016,35331
1781828353595,23126016,35850
1781828354793,23126016,35884
1781828355995,23126016,35884
1781828357194,23126016,35884
1781828358393,23126016,35884
1781828359497,23126016,35884
1781828360796,23126016,35884
1781828362095,23126016,35884
