ts_ms,rss_bytes,cpu_ticks
1781829706646,14405632,39160
1781829707848,14405632,39160
1781829709347,23187456,39714
1781829710753,23711744,40743
1781829712256,23842816,41912
1781829713754,24236032,42976
1781829715446,24367104,44141
1781829716953,24367104,45285
1781829718455,24367104,46373
1781829720154,24367104,47528
1781829721655,24367104,48642
1781829723151,24367104,49646
1781829724651,24367104,50708
1781829726154,24367104,51854
1781829727651,24367104,52879
1781829729247,24367104,54019
1781829730654,24629248,55087
1781829732153,24629248,56163
1781829733747,24760320,57229
1781829735153,24760320,58291
1781829736657,24760320,59373
1781829738148,24760320,60380
1781829739251,24760320,60742
1781829740450,24760320,60742
1781829741652,24760320,60743
1781829742948,24760320,60743
1781829744147,24760320,60743
1781829745452,24760320,60743
