ts_ms,rss_bytes,cpu_ticks
1781825983169,13512704,11991
1781825984367,13242368,11992
1781825985667,19271680,12234
1781825987069,20582400,12531
1781825988472,20844544,12811
1781825989970,20975616,13110
1781825991369,20975616,13389
1781825992871,20975616,13689
1781825994269,20975616,13969
1781825995570,20975616,14228
1781825996869,20975616,14467
1781825998172,20975616,14746
1781825999572,20975616,15025
1781826000969,20975616,15284
1781826002369,20975616,15581
1781826003673,20975616,15842
1781826005070,20975616,16120
1781826006569,20975616,16419
1781826008071,20975616,16719
1781826009467,20975616,16980
1781826010869,20975616,17259
1781826012267,20975616,17537
1781826013572,20975616,17818
1781826014869,20418560,18005
1781826016168,20418560,18005
1781826017272,20418560,18005
1781826018374,20418560,18005
1781826019670,20418560,18005
1781826020774,20418560,18005
1781826022067,20418560,18005
