ts_ms,rss_bytes,cpu_ticks
1781827017720,24535040,36002
1781827018920,24535040,36002
1781827020118,24797184,36022
1781827021415,24797184,36022
1781827022615,24797184,36022
1781827023717,24797184,36022
1781827025016,24797184,36022
1781827026216,24797184,36022
1781827027419,24797184,36022
1781827028620,24797184,36022
1781827029818,24797184,36022
1781827031020,24797184,36022
1781827032318,24797184,36022
1781827033517,24797184,36022
1781827034620,24797184,36022
1781827035920,24797184,36022
1781827037315,24797184,36022
1781827038518,24797184,36022
1781827039619,24797184,36022
1781827040817,24797184,36022
1781827041919,24797184,36022
1781827043115,24797184,36022
1781827044316,24797184,36022
1781827045516,24797184,36022
1781827046815,24797184,36022
1781827047919,24797184,36022
1781827049020,24797184,36022
1781827050215,24797184,36022
1781827051515,24797184,36022
1781827052717,24797184,36022
1781827053918,24797184,36022
1781827055118,24797184,36022
1781827056320,24797184,36022
1781827057616,24797184,36022
1781827058718,24797184,36022
