ts_ms,rss_bytes,cpu_ticks
1781826935219,21065728,23991
1781826936417,21065728,23991
1781826937815,21721088,24199
1781826939117,21721088,24478
1781826940515,21721088,24739
1781826941816,21721088,25017
1781826943333,21721088,25294
1781826944715,21721088,25577
1781826946119,21721088,25878
1781826947616,21721088,26136
1781826948917,21721088,26437
1781826950216,21721088,26676
1781826951718,21721088,26998
1781826953118,21721088,27277
1781826954517,21721088,27556
1781826955734,21721088,27797
1781826957216,21721088,28077
1781826958519,21721088,28357
1781826959817,21721088,28615
1781826961116,21721088,28872
1781826962417,21721088,29135
1781826963818,21721088,29415
1781826965215,22245376,29675
1781826966718,22245376,29994
1781826967919,22245376,30004
1781826969118,22245376,30004
1781826970318,22245376,30004
1781826971516,22245376,30004
1781826972718,22245376,30004
1781826973920,22245376,30004
1781826975215,22245376,30004
